BioWare 3.0 Export
Device:	Force plate 9286AA	Force plate 9286AA	Force plate 9286AA	Force plate 9286AA	Voltage Custom
Samples (#):	8000	8000	8000	8000	8000
Rate (Hz):	1001.000000	1001.000000	1001.000000	1001.000000	1001.000000
Contact period start (sample #):	17	17	17	17	0
Contact period end (sample #):	19	19	19	19	7999
Contact period start time (s):	0.016983	0.016983	0.016983	0.016983	0.000000
Contact period end time (s):	0.018981	0.018981	0.018981	0.018981	7.991009
First sample time (s):	0.000000	0.000000	0.000000	0.000000	0.000000
Normalized force (N):	800.000000	800.000000	800.000000	800.000000	800.000000
Normalized length (m):	1000.000000	1000.000000	1000.000000	1000.000000	1000.000000
abs time (s)	Fx	Fy	Fz	Ft	aux
	N	N	N	N	V
1.759241	-0.456550	0.070077	-8.499987	8.512528	-0.002899
1.760240	-0.544289	0.051003	-8.721243	8.738360	-0.001221
1.761239	-0.578622	-0.021477	-8.812797	8.831798	-0.001678
1.762238	-0.609140	-0.078698	-8.889092	8.910286	0.058900
1.763237	-0.540475	-0.151179	-8.820427	8.838263	0.000153
1.764236	-0.403143	-0.162623	-8.705984	8.716830	0.001984
1.765235	-0.281071	-0.086328	-8.782279	8.787200	-0.000916
1.766234	-0.311589	0.028115	-8.767020	8.772601	0.004273
1.767233	-0.368811	0.051003	-8.744132	8.752055	0.001068
1.768232	-0.494697	0.039559	-8.583912	8.598246	0.000763
1.769231	-0.521401	0.058633	-8.423692	8.440017	0.041047
1.770230	-0.624399	0.020485	-8.438951	8.462044	0.001678
1.771229	-0.643473	-0.051995	-8.469469	8.494037	-0.000305
1.772228	-0.521401	-0.078698	-8.591542	8.607708	0.023499
1.773227	-0.353552	-0.067254	-8.728873	8.736289	-0.000610
1.774226	-0.300145	0.009041	-8.751761	8.756911	-0.001984
1.775225	-0.364996	0.024300	-8.629689	8.637439	-0.004578
1.776224	-0.479438	0.024300	-8.484728	8.498298	-0.000916
1.777223	-0.574807	0.039559	-8.286361	8.306368	-0.000458
1.778222	-0.666361	-0.063439	-8.179548	8.206891	-0.001373
1.779221	-0.647288	-0.120661	-8.377915	8.403749	0.053864
1.780220	-0.563363	-0.120661	-8.759391	8.778318	0.001068
1.781219	-0.494697	-0.078698	-8.957758	8.971753	0.003204
1.782218	-0.387884	-0.048180	-9.041683	9.050127	-0.000763
1.783217	-0.326848	0.005226	-8.850945	8.856979	0.002899
1.784216	-0.406958	0.039559	-8.713614	8.723201	0.003052
1.785215	-0.578622	0.058633	-8.477099	8.497026	0.000305
1.786214	-0.685435	0.005226	-8.522876	8.550395	0.057374
1.787213	-0.643473	-0.078698	-8.568653	8.593141	0.001373
1.788212	-0.544289	-0.143549	-8.667837	8.686095	-0.000763
1.789211	-0.406958	-0.116846	-8.835686	8.845825	-0.002441
1.790210	-0.357366	-0.051995	-8.980646	8.987904	-0.001221
1.791209	-0.387884	-0.036736	-8.873833	8.882383	-0.001373
1.792208	-0.414588	0.005226	-8.698354	8.708231	-0.003967
1.793207	-0.590066	0.047189	-8.515246	8.535797	0.025177
1.794206	-0.673991	0.009041	-8.484728	8.511461	0.001221
1.795205	-0.681621	-0.078698	-8.515246	8.542846	-0.000763
1.796204	-0.590066	-0.185512	-8.591541	8.613778	0.036469
1.797203	-0.418402	-0.204585	-8.789909	8.802239	0.001068
1.798202	-0.296330	-0.132105	-8.881463	8.887387	0.003357
1.799201	-0.189517	-0.097772	-8.896722	8.899277	0.001526
1.800200	-0.296330	0.005226	-8.911981	8.916908	0.002594
1.801199	-0.429847	0.047189	-8.644948	8.655757	0.002289
1.802198	-0.597696	0.051003	-8.568653	8.589625	0.000916
1.803197	-0.696880	-0.051995	-8.477099	8.505854	0.057374
1.804196	-0.654917	-0.055810	-8.629689	8.654684	0.000763
1.805195	-0.521401	-0.055810	-8.721243	8.736994	-0.000763
1.806194	-0.429847	-0.071069	-8.797538	8.808320	-0.004425
1.807193	-0.345922	-0.067254	-8.614430	8.621635	-0.001526
1.808192	-0.303960	-0.010033	-8.461840	8.467303	-0.001221
1.809191	-0.353552	0.062448	-8.515246	8.522812	-0.004120
1.810190	-0.578622	0.058633	-8.538135	8.557920	0.048371
1.811189	-0.731212	0.035744	-8.530505	8.561861	0.000610
1.812188	-0.719768	-0.090143	-8.545764	8.576496	-0.000153
1.813187	-0.559548	-0.120661	-8.591541	8.610589	0.009918
1.814186	-0.361181	-0.097772	-8.561023	8.569197	0.002136
1.815185	-0.380255	-0.044366	-8.675466	8.683909	0.002899
1.816184	-0.406958	0.001411	-8.736502	8.745975	0.001984
1.817183	-0.403143	0.066262	-8.698355	8.707944	0.019226
1.818182	-0.433661	0.085336	-8.583912	8.595283	0.002747
1.819181	-0.548104	0.039559	-8.622059	8.639554	0.000610
1.820180	-0.670176	-0.071069	-8.698355	8.724423	0.043793
1.821179	-0.681621	-0.185512	-8.614430	8.643346	0.000305
1.822178	-0.517586	-0.181697	-8.660207	8.677563	-0.001373
1.823177	-0.426032	-0.143549	-8.637318	8.649010	-0.003967
1.824176	-0.284886	-0.128290	-8.690725	8.696339	-0.001526
1.825175	-0.353552	-0.029107	-8.721243	8.728455	-0.001373
1.826174	-0.464179	-0.032921	-8.622059	8.634608	-0.004273
1.827173	-0.517586	-0.010033	-8.576282	8.591892	0.057527
1.828172	-0.597696	0.031930	-8.408433	8.429710	0.000458
1.829171	-0.612955	0.001411	-8.370286	8.392699	0.000916
1.830170	-0.601511	-0.128290	-8.591541	8.613528	-0.002289
1.831169	-0.551919	-0.147364	-8.683095	8.701866	0.003052
1.832168	-0.483253	-0.051995	-8.866204	8.879516	0.002747
1.833167	-0.399329	-0.055810	-8.873833	8.882989	0.000916
1.834166	-0.292515	-0.071069	-8.591541	8.596813	0.044862
1.835165	-0.334478	-0.013848	-8.469469	8.476082	0.003204
1.836164	-0.479438	-0.002403	-8.446581	8.460177	0.000458
1.837163	-0.635843	-0.002403	-8.492358	8.516128	0.020294
1.838162	-0.651102	0.016670	-8.652578	8.677057	0.000000
1.839161	-0.544289	-0.002403	-8.759391	8.776285	-0.000916
1.840160	-0.448920	-0.067254	-8.767020	8.778764	-0.003662
1.841159	-0.353552	-0.006218	-8.728872	8.736032	0.003204
1.842158	-0.323033	-0.032921	-8.698354	8.704413	-0.000763
1.843157	-0.372625	0.054818	-8.637319	8.645526	-0.002899
1.844156	-0.406958	0.092966	-8.538135	8.548333	0.050507
1.845155	-0.540475	0.047189	-8.438951	8.456372	0.000763
1.846154	-0.639658	-0.002403	-8.553394	8.577279	0.001068
1.847153	-0.666361	-0.074884	-8.637319	8.663309	-0.001678
1.848152	-0.647288	-0.067254	-8.698354	8.722664	0.002899
1.849151	-0.525216	-0.120661	-8.744132	8.760722	0.003052
1.850150	-0.342107	-0.193141	-8.751761	8.760574	0.000916
1.851149	-0.239109	-0.139734	-8.728873	8.733265	0.059815
1.852148	-0.288701	-0.044366	-8.637318	8.642256	0.002289
1.853147	-0.464179	0.009041	-8.438951	8.451712	0.000763
1.854146	-0.666361	0.096780	-8.431322	8.458167	-0.001526
1.855145	-0.803693	0.108225	-8.377915	8.417072	-0.000763
1.856144	-0.738842	0.043374	-8.477099	8.509346	-0.001526
1.857143	-0.662547	-0.090143	-8.675466	8.701196	-0.004120
1.858142	-0.529030	-0.128290	-8.759391	8.776289	0.030365
1.859141	-0.361181	-0.132105	-8.767020	8.775451	-0.001373
1.860140	-0.227665	-0.151179	-8.843315	8.847537	-0.002899
1.861139	-0.185702	-0.116846	-8.843315	8.846037	0.030976
1.862138	-0.372625	-0.055810	-8.820427	8.828471	0.000610
1.863137	-0.490883	0.031930	-8.652578	8.666550	0.000153
1.864136	-0.590066	0.043374	-8.385544	8.406391	-0.001373
1.865135	-0.681621	0.066262	-8.332138	8.360234	0.003815
1.866134	-0.654917	0.016670	-8.545764	8.570839	0.005188
1.867133	-0.624399	-0.017662	-8.698354	8.720754	0.000610
1.868132	-0.517586	-0.074884	-8.774650	8.790221	0.057679
1.869131	-0.353552	-0.139734	-8.614430	8.622814	0.001678
1.870130	-0.284886	-0.174067	-8.606800	8.613273	0.000916
1.871129	-0.281071	-0.113031	-8.652578	8.657879	-0.002747
1.872128	-0.445106	-0.017662	-8.805168	8.816429	-0.001526
1.873127	-0.551919	0.092966	-8.713614	8.731570	-0.001068
1.874126	-0.586252	0.112039	-8.431322	8.452422	-0.004273
1.875125	-0.551919	-0.002403	-8.332138	8.350398	0.051575
1.876124	-0.475624	-0.109216	-8.553394	8.567304	-0.002136
1.877123	-0.445106	-0.181697	-8.805168	8.818283	-0.001221
1.878122	-0.376440	-0.132105	-8.828056	8.837066	0.004883
1.879121	-0.384070	-0.082513	-8.767020	8.775817	0.000916
1.880120	-0.437476	-0.063439	-8.561023	8.572428	0.000763
1.881119	-0.452735	-0.025292	-8.728873	8.740642	-0.000153
1.882118	-0.509957	-0.025292	-8.828056	8.842809	0.044556
1.883117	-0.517586	-0.006218	-8.828056	8.843219	0.004273
1.884116	-0.517586	0.070077	-8.675466	8.691175	0.000610
1.885115	-0.639658	0.020485	-8.499987	8.524046	0.041047
1.886114	-0.574807	-0.071069	-8.599171	8.618654	0.001068
1.887113	-0.536660	-0.124475	-8.797538	8.814770	0.001221
1.888112	-0.426032	-0.154994	-8.812797	8.824450	-0.002594
1.889111	-0.422217	-0.113031	-8.767020	8.777909	-0.001678
1.890110	-0.384070	-0.021477	-8.492358	8.501065	-0.000763
1.891109	-0.414588	0.085336	-8.545764	8.556241	-0.002594
1.892108	-0.612955	0.150187	-8.652578	8.675562	0.056916
1.893107	-0.731212	0.058633	-8.713613	8.744436	-0.001526
1.894106	-0.654917	-0.071069	-8.660207	8.685226	-0.000458
1.895105	-0.529030	-0.139734	-8.767020	8.784079	-0.003052
1.896104	-0.456550	-0.147364	-8.820427	8.833464	0.001068
1.897103	-0.395514	-0.143549	-8.728873	8.739008	0.000916
1.898102	-0.319219	-0.090143	-8.591541	8.597942	0.001221
1.899101	-0.326848	-0.021477	-8.499987	8.506296	0.055848
1.900100	-0.445106	0.031930	-8.576283	8.587884	0.003357
1.901099	-0.464179	0.051003	-8.667837	8.680406	0.001526
1.902098	-0.544289	0.058633	-8.599171	8.616579	0.016632
1.903097	-0.624399	0.005226	-8.614430	8.637031	0.001526
1.904096	-0.685435	0.005226	-8.545764	8.573210	0.000916
1.905095	-0.632029	-0.082513	-8.622059	8.645587	-0.003510
1.906094	-0.391699	-0.124475	-8.767020	8.776649	0.007172
1.907093	-0.300145	-0.093957	-8.919610	8.925153	-0.001068
1.908092	-0.300145	0.016670	-8.858575	8.863673	-0.002899
1.909091	-0.342107	0.073892	-8.591542	8.598668	0.046540
1.910090	-0.467994	-0.002403	-8.454210	8.467154	-0.000916
1.911089	-0.582437	-0.078698	-8.461840	8.482226	-0.000305
1.912088	-0.605325	-0.185512	-8.561023	8.584402	-0.002594
1.913087	-0.502327	-0.235103	-8.652578	8.670335	0.000305
1.914086	-0.448920	-0.196956	-8.850945	8.864510	0.001221
1.915085	-0.452735	-0.051995	-8.889093	8.900766	0.001678
1.916084	-0.395514	0.169261	-8.744132	8.754709	0.059815
1.917083	-0.456550	0.237926	-8.499987	8.515564	0.003052
1.918082	-0.559548	0.085336	-8.393174	8.412238	0.001526
1.919081	-0.628214	-0.109216	-8.393174	8.417360	-0.001526
1.920080	-0.647288	-0.269436	-8.385545	8.414804	0.000916
1.921079	-0.597696	-0.334287	-8.499987	8.527530	0.000000
1.922078	-0.483253	-0.250362	-8.461840	8.479325	-0.003510
1.923077	-0.368811	-0.074884	-8.263472	8.272037	0.035554
1.924076	-0.368811	0.077707	-8.301620	8.310172	-0.001373
1.925075	-0.471809	0.115854	-8.431322	8.445307	-0.001984
1.926074	-0.532845	0.123484	-8.583912	8.601320	0.025483
1.927073	-0.624399	0.131113	-8.591541	8.615199	-0.000153
1.928072	-0.670176	0.012856	-8.438951	8.465530	0.000000
1.929071	-0.715953	-0.177882	-8.232954	8.265940	-0.002136
1.930070	-0.609140	-0.254177	-8.324508	8.350635	0.001221
1.931069	-0.433661	-0.238918	-8.698355	8.712435	0.002289
1.932068	-0.353552	-0.082513	-8.965387	8.972735	0.001831
1.933067	-0.307774	0.134928	-8.866204	8.872570	0.055848
1.934066	-0.330663	0.253185	-8.629689	8.639732	0.001984
1.935065	-0.490883	0.222667	-8.408433	8.425693	0.001526
1.936064	-0.601511	0.066262	-8.461840	8.483451	-0.002136
1.937063	-0.662547	-0.139734	-8.499987	8.526915	0.000916
1.938062	-0.601511	-0.257992	-8.782279	8.806634	0.000610
1.939061	-0.517586	-0.231289	-8.889092	8.907152	-0.002899
1.940060	-0.368811	-0.067254	-8.828056	8.836013	0.053559
1.941059	-0.326848	0.115854	-8.774650	8.781499	-0.001068
1.942058	-0.349737	0.249371	-8.599171	8.609892	-0.001831
1.943057	-0.464179	0.234112	-8.553394	8.569178	-0.001373
1.944056	-0.590066	0.035744	-8.660207	8.680359	-0.000305
1.945055	-0.582437	-0.059625	-8.789909	8.809386	-0.000458
1.946054	-0.521401	-0.143549	-8.896722	8.913143	-0.001678
1.947053	-0.429847	-0.242733	-8.904351	8.918025	0.024872
1.948052	-0.349737	-0.238918	-8.789909	8.800107	0.003357
1.949051	-0.326848	-0.128290	-8.667836	8.674945	0.002594
1.950050	-0.372625	0.054818	-8.538135	8.546438	0.039368
1.951049	-0.387884	0.218853	-8.660207	8.671651	0.002594
1.952048	-0.555734	0.199779	-8.759391	8.779275	0.001678
1.953047	-0.639658	0.047189	-8.728873	8.752406	-0.001526
1.954046	-0.685435	-0.124475	-8.820427	8.847895	0.000916
1.955045	-0.586252	-0.162623	-8.767020	8.788104	-0.000305
1.956044	-0.525216	-0.231289	-8.805168	8.823850	-0.002899
1.957043	-0.437476	-0.139734	-8.873833	8.885709	0.055390
1.958042	-0.319219	0.016670	-8.690725	8.696602	-0.000916
1.959041	-0.342107	0.108225	-8.499987	8.507558	-0.002136
1.960040	-0.414588	0.096780	-8.339767	8.350627	-0.004578
1.961039	-0.525216	-0.029107	-8.446581	8.462944	0.000000
1.962038	-0.666361	-0.193141	-8.652578	8.680348	-0.000305
1.963037	-0.658732	-0.177882	-8.820427	8.846779	-0.000610
1.964036	-0.532845	-0.200771	-8.995906	9.013909	0.050050
1.965035	-0.445106	-0.090143	-8.950128	8.961643	0.003815
1.966034	-0.387884	0.035744	-8.751761	8.760425	0.003052
1.967033	-0.422217	0.054818	-8.629689	8.640185	0.013733
1.968032	-0.433661	0.073892	-8.629689	8.640894	0.001831
1.969031	-0.540475	-0.025292	-8.347397	8.364914	0.000610
1.970030	-0.544289	-0.158808	-8.316879	8.336183	-0.001373
1.971029	-0.593881	-0.265621	-8.461840	8.486812	0.014496
1.972028	-0.612955	-0.231289	-8.705984	8.730599	-0.000458
1.973027	-0.513771	-0.174067	-8.896722	8.913244	-0.002594
1.974026	-0.391699	-0.048180	-8.896722	8.905471	0.043488
1.975025	-0.319219	0.131113	-8.751761	8.758562	-0.000916
1.976024	-0.353552	0.230297	-8.438951	8.449493	-0.002747
1.977023	-0.456550	0.169261	-8.263472	8.277805	-0.003815
1.978022	-0.567178	0.012856	-8.210066	8.229644	-0.000458
1.979021	-0.681621	-0.181697	-8.332138	8.361946	0.000763
1.980020	-0.624399	-0.250362	-8.393174	8.420091	-0.001221
1.981019	-0.464179	-0.238918	-8.736502	8.752086	0.060121
1.982018	-0.349737	-0.082513	-9.003535	9.010703	0.003357
1.983017	-0.242924	0.134928	-9.049312	9.053578	0.004120
1.984016	-0.345922	0.230297	-8.690725	8.700655	-0.000916
1.985015	-0.536660	0.234112	-8.393174	8.413571	0.001678
1.986014	-0.719768	0.146372	-8.179548	8.212460	0.001373
1.987013	-0.784619	-0.059625	-8.225325	8.262878	-0.000610
1.988012	-0.635843	-0.277066	-8.484728	8.513030	0.041199
1.989011	-0.487068	-0.254177	-8.698355	8.715688	-0.000610
1.990010	-0.284886	-0.139734	-8.820427	8.826133	-0.002136
1.991009	-0.193332	-0.021477	-8.789909	8.792061	0.021210
1.992008	-0.292515	0.142557	-8.675466	8.681567	-0.001068
1.993007	-0.471809	0.199779	-8.538135	8.553494	-0.002136
1.994006	-0.628214	0.146372	-8.393174	8.417924	-0.002747
1.995005	-0.807507	0.020485	-8.332138	8.371201	0.002136
1.996004	-0.803693	-0.166438	-8.614430	8.653440	0.000916
1.997003	-0.643473	-0.277066	-8.835686	8.863417	-0.000153
1.998002	-0.376440	-0.273251	-8.965388	8.977447	0.054780
1.999001	-0.204776	-0.166438	-8.896722	8.900635	0.003815
2.000000	-0.105592	0.009041	-8.614430	8.615082	0.004730
2.000999	-0.139925	0.131113	-8.469469	8.471640	-0.000610
2.001998	-0.460365	0.123484	-8.385545	8.399080	0.000610
2.002997	-0.792248	0.062448	-8.667837	8.704191	0.000458
2.003996	-0.963912	-0.093957	-8.820427	8.873437	-0.001068
2.004995	-0.876173	-0.280880	-8.911981	8.959351	0.056916
2.005994	-0.624399	-0.261807	-8.843315	8.869196	-0.000610
2.006993	-0.326848	-0.158808	-8.683096	8.690696	-0.002289
2.007992	-0.109407	-0.002403	-8.599171	8.599867	-0.002899
2.008991	-0.109407	0.092966	-8.492358	8.493571	-0.001373
2.009990	-0.330663	0.226482	-8.606800	8.616127	-0.001678
2.010989	-0.532845	0.089151	-8.782279	8.798881	-0.002289
2.011988	-0.681621	-0.067254	-8.904351	8.930655	0.029450
2.012987	-0.799878	-0.212215	-8.950128	8.988306	0.001678
2.013986	-0.696880	-0.223659	-8.889092	8.919172	-0.000305
2.014985	-0.483253	-0.105402	-8.759391	8.773344	0.037079
2.015984	-0.288701	0.043374	-8.675466	8.680377	0.003052
2.016983	-0.212406	0.146372	-8.530505	8.534405	0.002747
2.017982	-0.292515	0.192149	-8.576282	8.583420	-0.000458
2.018981	-0.498512	0.081521	-8.507617	8.522600	0.000610
2.019980	-0.601511	-0.078698	-8.416062	8.437898	0.000763
2.020979	-0.605325	-0.273251	-8.362656	8.388987	-0.000610
2.021978	-0.464179	-0.296139	-8.530505	8.548256	0.056153
2.022977	-0.368811	-0.139734	-8.683096	8.692048	-0.000610
2.023976	-0.315404	0.096780	-8.881463	8.887588	-0.001984
2.024975	-0.307774	0.230297	-9.018794	9.026982	-0.005035
2.025974	-0.483253	0.268444	-8.828056	8.845348	-0.002594
2.026973	-0.632029	0.226482	-8.477099	8.503644	-0.001068
2.027972	-0.727398	0.005226	-8.187177	8.219429	-0.001831
2.028971	-0.750286	-0.242733	-8.156659	8.194689	0.052186
2.029970	-0.605325	-0.418212	-8.355026	8.387359	0.001221
2.030969	-0.395514	-0.376249	-8.789909	8.806843	0.000458
2.031968	-0.204776	-0.086328	-9.095089	9.097804	0.011139
2.032967	-0.204776	0.150187	-9.011164	9.014742	0.003662
2.033966	-0.261997	0.257000	-8.591541	8.599376	0.002747
2.034965	-0.464179	0.245556	-8.370286	8.386742	0.000000
2.035964	-0.742657	0.081521	-8.133771	8.168011	0.019226
2.036963	-0.883803	-0.147364	-8.202436	8.251229	0.001984
2.037962	-0.834211	-0.315213	-8.385545	8.432830	-0.000305
2.038961	-0.639658	-0.319028	-8.667837	8.697260	0.041047
2.039960	-0.372625	-0.208400	-8.728873	8.739308	-0.001221
2.040959	-0.216220	0.009041	-8.789909	8.792572	-0.001984
2.041958	-0.158999	0.180705	-8.904351	8.907604	-0.004425
2.042957	-0.300145	0.173075	-8.889092	8.895842	-0.003052
2.043956	-0.574807	0.112039	-8.660207	8.679985	0.000000
2.044955	-0.776989	0.016670	-8.461840	8.497454	-0.000916
2.045954	-0.872358	-0.181697	-8.370285	8.417583	0.059663
2.046953	-0.784619	-0.292325	-8.530505	8.571499	0.000610
2.047952	-0.494697	-0.269436	-8.866204	8.884081	0.001984
2.048951	-0.220035	-0.101587	-8.881463	8.884769	-0.000458
2.049950	-0.094148	0.073892	-8.919610	8.920413	0.004425
2.050949	-0.162814	0.154002	-8.614430	8.617345	0.001984
2.051948	-0.364996	0.157816	-8.637318	8.646467	-0.000458
2.052947	-0.628214	0.031930	-8.622060	8.644974	0.045014
2.053946	-0.815137	-0.074884	-8.606800	8.645639	0.001068
2.054945	-0.776989	-0.143549	-8.637318	8.673384	-0.001221
2.055944	-0.632029	-0.177882	-8.675466	8.700277	0.017090
2.056943	-0.448920	-0.071069	-8.705984	8.717840	-0.001068
2.057942	-0.292515	0.047189	-8.782279	8.787276	-0.002136
2.058941	-0.216220	0.092966	-8.713614	8.716792	-0.004120
2.059940	-0.261997	0.123484	-8.515246	8.520171	0.003204
2.060939	-0.475624	0.035744	-8.408433	8.421950	0.000305
2.061938	-0.609140	-0.048180	-8.416063	8.438216	-0.001068
2.062937	-0.696880	-0.204585	-8.561023	8.591776	0.051728
2.063936	-0.647288	-0.238918	-8.606800	8.634412	0.001221
2.064935	-0.540475	-0.151179	-8.812797	8.830649	0.002289
2.065934	-0.452735	-0.044366	-8.675466	8.687384	-0.000305
2.066933	-0.330663	0.047189	-8.553394	8.559913	0.003204
2.067932	-0.326848	0.100595	-8.400804	8.407761	0.002289
2.068931	-0.399329	0.119669	-8.499987	8.510204	-0.000458
2.069930	-0.529030	-0.059625	-8.515246	8.531873	0.059205
2.070929	-0.563363	-0.223659	-8.644948	8.666171	0.000916
2.071928	-0.601511	-0.246548	-8.774650	8.798697	-0.001373
2.072927	-0.555734	-0.238918	-8.866204	8.886816	-0.003967
2.073926	-0.433661	-0.097772	-8.721243	8.732566	-0.001373
2.074925	-0.292515	0.081521	-8.507617	8.513034	-0.001373
2.075924	-0.311589	0.180705	-8.461840	8.469503	-0.004883
2.076923	-0.384070	0.203593	-8.347397	8.358708	0.031281
2.077922	-0.494697	0.092966	-8.561023	8.575808	0.001068
2.078921	-0.654917	-0.055810	-8.568653	8.593826	-0.000458
2.079920	-0.750286	-0.154994	-8.652578	8.686429	0.031434
2.080919	-0.616770	-0.189326	-8.736502	8.760292	0.001221
2.081918	-0.403143	-0.132105	-8.820427	8.830623	0.002747
2.082917	-0.258183	-0.036736	-8.927240	8.931048	0.000458
2.083916	-0.178073	0.043374	-8.934870	8.936749	0.003204
2.084915	-0.288701	0.112039	-8.744132	8.749614	0.002136
2.085914	-0.487068	0.089151	-8.515246	8.529631	0.000000
2.086913	-0.666361	0.012856	-8.286361	8.313121	0.055543
2.087912	-0.780804	-0.082513	-8.301620	8.338667	0.000305
2.088911	-0.727398	-0.170253	-8.538135	8.570755	-0.001526
2.089910	-0.647288	-0.174067	-8.820427	8.845858	-0.004425
2.090909	-0.494697	-0.105402	-8.904351	8.918705	-0.002289
2.091908	-0.311589	0.001411	-9.102719	9.108050	-0.001678
2.092907	-0.261997	0.054818	-8.957758	8.961756	-0.003815
2.093906	-0.361181	0.066262	-8.629689	8.637498	0.053101
2.094905	-0.517586	0.016670	-8.362656	8.378675	0.001221
2.095904	-0.689250	0.028115	-8.255843	8.284612	0.000610
2.096903	-0.776989	-0.067254	-8.438951	8.474912	0.004273
2.097902	-0.693065	-0.109216	-8.797538	8.825471	0.001068
2.098901	-0.570993	-0.135920	-9.163755	9.182533	0.002899
2.099900	-0.464179	-0.086328	-9.087460	9.099716	0.002899
2.100899	-0.391699	0.020485	-8.973017	8.981586	0.024872
2.101898	-0.364996	0.051003	-8.805168	8.812877	0.001373
2.102897	-0.475624	0.108225	-8.667837	8.681551	0.000000
2.103896	-0.605325	0.043374	-8.461840	8.483574	0.039368
2.104895	-0.662547	-0.040551	-8.568653	8.594325	0.000763
2.105894	-0.700694	-0.135920	-8.660207	8.689570	-0.001526
2.106893	-0.597696	-0.147364	-8.820427	8.841882	-0.004883
2.107892	-0.456550	-0.101587	-8.927240	8.939484	-0.001984
2.108891	-0.227665	-0.032921	-8.904351	8.907322	-0.001526
2.109890	-0.212406	-0.032921	-8.904351	8.906945	-0.003510
2.110889	-0.376440	0.009041	-8.805168	8.813215	0.058289
2.111888	-0.517586	-0.013848	-8.667837	8.683287	0.000916
2.112887	-0.658732	-0.074884	-8.644948	8.670332	0.000610
2.113886	-0.677806	-0.063439	-8.515246	8.542416	-0.002289
2.114885	-0.582437	-0.029107	-8.385545	8.405798	0.002747
2.115884	-0.395514	-0.113031	-8.454210	8.464211	0.002899
2.116883	-0.231479	-0.055810	-8.545764	8.549081	0.001221
2.117882	-0.178073	-0.055810	-8.675466	8.677473	0.049592
2.118881	-0.231479	-0.059625	-8.728873	8.732145	0.001984
2.119880	-0.372625	-0.059625	-8.637318	8.645558	-0.000458
2.120879	-0.540475	-0.086328	-8.438951	8.456681	0.014496
2.121878	-0.643473	-0.051995	-8.362656	8.387537	0.000000
